ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
688.0,155.65723561400634,-691.2978199539216,71.94466915300406,88.89175904286681,137.46840633033295,502.7081191714394,-255.44821022224264
5397.0,377.59913423959955,-892.8741664913699,-53.24031738634257,81.48316180101591,22.802638575310418,-205.5916267692621,-121.20813765114757
352.0,191.28446647091124,-306.49666701660374,601.0520472100785,-255.85587420915257,27.774111139802706,-37.76247243797369,171.66785647157872
5833.0,-164.04491826994598,779.5990494707872,263.7178590058842,-452.9390157833017,152.8321236487002,-163.06661442461257,49.99082227221922
2202.0,-319.1110395384369,400.21932916982564,-417.8043849959959,338.17305724320386,124.96762653900615,-60.400843116984795,104.2814217946227
2645.0,-97.38729642497944,95.0415556056757,306.714043931804,-766.8537666619828,101.1494773979017,-156.31405998658815,57.59772848705022
7098.0,1243.033115080234,173.54925539353368,162.44709361733305,-151.83008033953854,-102.56666540031311,-38.198178263984005,10.437553990007386
323.0,1426.6712040192795,-677.0657441588833,-25.88333710725948,114.04470183188171,83.20171506908136,-174.95766277084996,-119.78854351527193
3397.0,-357.37284927629753,-62.379203444393895,-1022.5371158818197,-633.2345338001978,-582.1956484924698,71.04011875035515,418.99206488771506
6617.0,44.31883274762673,672.4383204935582,191.43070383080135,653.3760814549524,-465.43549276053807,157.36896748901006,-100.43018235607285
7358.0,-428.00482321513346,-1227.9820271913081,40.06478858039675,274.3384769896762,218.0660210647825,-62.79198626185287,-534.8690228769505
589.0,388.211996263925,226.05492409638845,478.2078652345762,-1725.271504335824,-141.31468442478106,-28.915267944596785,-153.03162675465953
2507.0,-1482.5052665059798,-89.31019790442404,-1864.972808601285,47.59223881152451,-67.62148116856741,-35.53035301452266,455.02787949052725
2568.0,-544.0070449946014,-126.9291167086898,-1126.2830509963246,585.8289113997811,180.72185525873923,161.66475085196777,80.26399251167639
3167.0,-296.6521196206955,-384.42263302616607,1039.0723435871198,819.6450975487642,-733.5148241198895,-36.601043757443776,-57.03999573370186
3399.0,1052.7816480494928,317.87255769179546,-181.4030446191158,-171.7924305657919,-56.77522092783626,-86.38355351528826,-344.34698611704334
322.0,601.2234071854052,45.21780721494064,28.36878883935845,-152.01908460419367,525.5589696637426,211.1182336390028,-265.9234105859321
2056.0,-279.9589721523759,-436.9691132896229,23.813958903318923,60.84008813992592,58.80873826113084,282.19011576119055,-414.38557924852057
4621.0,-652.5614243186933,184.6282361594397,-651.6952071305277,119.25525139820459,134.09007806458973,55.23299764348317,256.4862008845585
1987.0,207.99422858702775,444.439333477785,755.2574985608705,-124.54369138980964,-380.9756535640006,4.059530134263832,118.17348801049508
4349.0,-342.34056753141016,-136.69365115574126,230.13173087538397,120.42919772893426,-142.50636656539405,143.26629025937837,166.11165978932985
8100.0,-976.3778889659687,10.120903294040842,135.22826886675853,-451.6503340103114,-152.9389718621708,-201.7837699846836,22.82761366363014
9185.0,-9.65320894595668,-477.47648521594056,-1042.2555204472587,-101.63395253940499,-0.6688226394821408,-277.66699425307536,103.69800962780535
6859.0,917.1726730794906,-36.37774638074171,672.6724320543424,-300.10269950518074,-346.5056712224263,75.29750248470252,10.308484325150177
1759.0,826.0415891832841,-195.9795639217909,108.2118252652628,587.9693630034244,-367.7879956106841,-47.15555038734848,310.1706569755803
8563.0,-496.050796516331,129.7957677418977,378.2242466834305,31.317874213919723,406.8956585808499,-262.2039792662104,353.42199967164146
